Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:15,1420,8041F4EE0,15447,80E5909B0,2369.89,US Dollar,2369.89,US Dollar,Cheque,0
2022/09/01 00:05,1420,8041F4EE0,15447,80E5909B0,269.44,US Dollar,269.44,US Dollar,Cash,0
2022/09/01 00:29,16136,803E15790,16136,803E15790,1131.82,US Dollar,1131.82,US Dollar,Reinvestment,0
2022/09/01 00:15,211050,804ECE7E0,211050,804ECE7E0,44400.1,US Dollar,44400.1,US Dollar,Reinvestment,0
2022/09/01 00:01,211050,804ECE7E0,15980,80B32DA60,176159.74,US Dollar,176159.74,US Dollar,Cheque,0
2022/09/01 00:27,211050,804ECE7E0,15980,80B32DA60,12497.82,US Dollar,12497.82,US Dollar,Credit Card,0
2022/09/01 00:09,211050,804ECE7E0,15980,80B32DA60,230849.49,US Dollar,230849.49,US Dollar,Cash,0
2022/09/01 00:10,211050,804ECE7E0,15980,80B32DA60,68409.16,US Dollar,68409.16,US Dollar,ACH,0
2022/09/01 00:03,28827,805221D60,28827,805221D60,0.79,US Dollar,0.79,US Dollar,Reinvestment,0
2022/09/01 00:18,28827,805221D60,28827,805221D60,20.7,US Dollar,20.7,US Dollar,Reinvestment,0
2022/09/01 00:18,28827,805221D60,28827,805221D60,20.7,US Dollar,20.7,US Dollar,Reinvestment,0
2022/09/01 00:08,1411,803E99590,1411,803E99590,4663.75,US Dollar,4663.75,US Dollar,Reinvestment,0
2022/09/01 00:00,4726,803E7C450,4726,803E7C450,1165.89,US Dollar,1165.89,US Dollar,Reinvestment,0
2022/09/01 00:00,4726,803E7C450,4726,803E7C450,3.79,US Dollar,3.79,US Dollar,Reinvestment,0
2022/09/01 00:00,4726,803E7C450,4726,803E7C450,3.79,US Dollar,3.79,US Dollar,Reinvestment,0
2022/09/01 00:19,10,80E2DEE00,4726,803E7C450,47.55,US Dollar,47.55,US Dollar,Credit Card,0
2022/09/01 00:12,14325,805360670,14325,805360670,868632.49,US Dollar,868632.49,US Dollar,Reinvestment,0
2022/09/01 00:04,32305,805361F70,14325,805360670,5527.56,US Dollar,5527.56,US Dollar,ACH,0
2022/09/01 00:25,34176,803EC1500,34176,803EC1500,14471.25,US Dollar,14471.25,US Dollar,Reinvestment,0
2022/09/01 00:26,18902,804972760,18902,804972760,784.29,US Dollar,784.29,US Dollar,Reinvestment,0
2022/09/01 00:05,1688,804600FB0,1688,804600FB0,427837.41,US Dollar,427837.41,US Dollar,Reinvestment,0
2022/09/01 00:04,1688,804600FB0,1688,804600FB0,20.71,US Dollar,20.71,US Dollar,Reinvestment,0
2022/09/01 00:04,1688,804600FB0,1688,804600FB0,20.71,US Dollar,20.71,US Dollar,Reinvestment,0
2022/09/01 00:24,10614,804EF0070,10614,804EF0070,17.16,US Dollar,17.16,US Dollar,Reinvestment,0
2022/09/01 00:18,2053,804D2F740,2053,804D2F740,34.13,US Dollar,34.13,US Dollar,Reinvestment,0
2022/09/01 00:24,2053,804D2F740,2053,804D2F740,17.27,US Dollar,17.27,US Dollar,Reinvestment,0
2022/09/01 00:24,2053,804D2F740,2053,804D2F740,17.27,US Dollar,17.27,US Dollar,Reinvestment,0
2022/09/01 00:21,111764,80474D5A0,111764,80474D5A0,24.19,US Dollar,24.19,US Dollar,Reinvestment,0
2022/09/01 00:19,1420,805113200,1420,805113200,731.91,US Dollar,731.91,US Dollar,Reinvestment,0
2022/09/01 00:17,2385,8045073F0,2385,8045073F0,11.62,US Dollar,11.62,US Dollar,Reinvestment,0
2022/09/01 00:02,5836,805715050,5836,805715050,14.4,US Dollar,14.4,US Dollar,Reinvestment,0
2022/09/01 00:08,23402,8055B2C70,23402,8055B2C70,29.98,US Dollar,29.98,US Dollar,Reinvestment,0
2022/09/01 00:16,908,804451790,908,804451790,230.38,US Dollar,230.38,US Dollar,Reinvestment,0
2022/09/01 00:18,21575,8048812D0,21575,8048812D0,1977.98,US Dollar,1977.98,US Dollar,Reinvestment,0
2022/09/01 00:17,21575,8048812D0,21575,8048812D0,9.95,US Dollar,9.95,US Dollar,Reinvestment,0
2022/09/01 00:17,21575,8048812D0,21575,8048812D0,9.95,US Dollar,9.95,US Dollar,Reinvestment,0
2022/09/01 00:29,21258,8054B9140,21258,8054B9140,8.49,US Dollar,8.49,US Dollar,Reinvestment,0
2022/09/01 00:24,16109,80416BAA0,16109,80416BAA0,8133.1,US Dollar,8133.1,US Dollar,Reinvestment,0
2022/09/01 00:18,16109,80416BAA0,16109,80416BAA0,10.33,US Dollar,10.33,US Dollar,Reinvestment,0
2022/09/01 00:18,16109,80416BAA0,16109,80416BAA0,10.33,US Dollar,10.33,US Dollar,Reinvestment,0
2022/09/01 00:13,11813,805308F30,11813,805308F30,6.82,US Dollar,6.82,US Dollar,Reinvestment,0
2022/09/01 00:24,21575,804D55BE0,21575,804D55BE0,127653.65,US Dollar,127653.65,US Dollar,Reinvestment,0
2022/09/01 00:26,15916,805A66560,15916,805A66560,10.71,US Dollar,10.71,US Dollar,Reinvestment,0
2022/09/01 00:09,15916,805A66560,130169,814463A50,60533.24,US Dollar,60533.24,US Dollar,Cheque,0
2022/09/01 00:25,33471,8045D6A10,33471,8045D6A10,8.88,US Dollar,8.88,US Dollar,Reinvestment,0
2022/09/01 00:09,111443,8052E8240,111443,8052E8240,8.08,US Dollar,8.08,US Dollar,Reinvestment,0
2022/09/01 00:26,210404,803C97740,210404,803C97740,4.5,US Dollar,4.5,US Dollar,Reinvestment,0
2022/09/01 00:16,4242,804F770E0,4242,804F770E0,151.0,US Dollar,151.0,US Dollar,Reinvestment,0
2022/09/01 00:07,4242,804F770E0,28694,80603EC40,1270.24,US Dollar,1270.24,US Dollar,Cheque,0
2022/09/01 00:19,4242,804F770E0,28694,80603EC40,760.2,US Dollar,760.2,US Dollar,Credit Card,0
2022/09/01 00:25,115249,8063DBBE0,4242,804F770E0,108.26,US Dollar,108.26,US Dollar,Credit Card,0
2022/09/01 00:20,23537,8043D1430,23537,8043D1430,330.86,US Dollar,330.86,US Dollar,Reinvestment,0
2022/09/01 00:21,211212,80427C9F0,211212,80427C9F0,4453.82,US Dollar,4453.82,US Dollar,Reinvestment,0
2022/09/01 00:13,2947,8051AB5D0,2947,8051AB5D0,27953.07,US Dollar,27953.07,US Dollar,Reinvestment,0
2022/09/01 00:00,2947,8051AB5D0,2947,8051AB5D0,24.49,US Dollar,24.49,US Dollar,Reinvestment,0
2022/09/01 00:00,2947,8051AB5D0,2947,8051AB5D0,24.49,US Dollar,24.49,US Dollar,Reinvestment,0
2022/09/01 00:10,1853,804287FE0,1853,804287FE0,17.57,US Dollar,17.57,US Dollar,Reinvestment,0
2022/09/01 00:02,11974,803EDECC0,1362,80418C3C0,2.27,US Dollar,2.27,US Dollar,Cheque,0
2022/09/01 00:18,11974,803EDECC0,1362,80418C3C0,17.47,US Dollar,17.47,US Dollar,Cash,0
2022/09/01 00:18,11974,803EDECC0,1362,80418C3C0,17.47,US Dollar,17.47,US Dollar,Cash,0
2022/09/01 00:24,16136,80484A180,16136,80484A180,48514.68,US Dollar,48514.68,US Dollar,Reinvestment,0
2022/09/01 00:16,16136,80484A180,16136,80484A180,20.71,US Dollar,20.71,US Dollar,Reinvestment,0
2022/09/01 00:16,16136,80484A180,16136,80484A180,20.71,US Dollar,20.71,US Dollar,Reinvestment,0
2022/09/01 00:15,11107,804E227C0,11107,804E227C0,2117.19,US Dollar,2117.19,US Dollar,Reinvestment,0
2022/09/01 00:12,2454,8052AB240,2454,8052AB240,22.44,US Dollar,22.44,US Dollar,Reinvestment,0
2022/09/01 00:25,211050,804E7CA60,211050,804E7CA60,150184.39,US Dollar,150184.39,US Dollar,Reinvestment,0
2022/09/01 00:07,18819,8057C84C0,18819,8057C84C0,2038.28,US Dollar,2038.28,US Dollar,Reinvestment,0
2022/09/01 00:11,22345,8057BD370,22345,8057BD370,4137.4,US Dollar,4137.4,US Dollar,Reinvestment,0
2022/09/01 00:12,25637,80B3B0310,22345,8057BD370,2.8200000000000003,US Dollar,2.8200000000000003,US Dollar,Credit Card,0
2022/09/01 00:28,28827,8041E0610,28827,8041E0610,4.17,US Dollar,4.17,US Dollar,Reinvestment,0
2022/09/01 00:11,18819,80579BDF0,28827,8041E0610,45.08,US Dollar,45.08,US Dollar,Credit Card,0
2022/09/01 00:27,2627,803E1CE10,2627,803E1CE10,3200.2,US Dollar,3200.2,US Dollar,Reinvestment,0
2022/09/01 00:06,7042,8034E81D0,2627,803E1CE10,52.03,US Dollar,52.03,US Dollar,Cheque,0
2022/09/01 00:09,7042,8034E81D0,2627,803E1CE10,87.18,US Dollar,87.18,US Dollar,Cash,0
2022/09/01 00:25,2627,803E1CE10,2627,803E1CE10,17.29,US Dollar,17.29,US Dollar,Reinvestment,0
2022/09/01 00:25,2627,803E1CE10,2627,803E1CE10,17.29,US Dollar,17.29,US Dollar,Reinvestment,0
2022/09/01 00:11,18549,8044CCCD0,18549,8044CCCD0,11386528.97,US Dollar,11386528.97,US Dollar,Reinvestment,0
2022/09/01 00:17,39489,80418C410,39489,80418C410,4197.81,US Dollar,4197.81,US Dollar,Reinvestment,0
2022/09/01 00:15,32056,8040208E0,32056,8040208E0,2813.85,US Dollar,2813.85,US Dollar,Reinvestment,0
2022/09/01 00:03,2845,8053F7A90,2845,8053F7A90,1448.5,US Dollar,1448.5,US Dollar,Reinvestment,0
2022/09/01 00:15,310904,8052E4CF0,310904,8052E4CF0,53064.14,US Dollar,53064.14,US Dollar,Reinvestment,0
2022/09/01 00:16,1,8059DF390,1,8059DF390,150142.74,US Dollar,150142.74,US Dollar,Reinvestment,0
2022/09/01 00:02,17327,8057E29E0,17327,8057E29E0,445.36,US Dollar,445.36,US Dollar,Reinvestment,0
2022/09/01 00:11,2947,8059EB210,2947,8059EB210,25007.93,US Dollar,25007.93,US Dollar,Reinvestment,0
2022/09/01 00:01,1729,805A05900,1729,805A05900,184666.86,US Dollar,184666.86,US Dollar,Reinvestment,0
2022/09/01 00:28,39451,8057D9EB0,39451,8057D9EB0,7656.87,US Dollar,7656.87,US Dollar,Reinvestment,0
2022/09/01 00:06,32923,80485C8B0,32923,80485C8B0,2788.55,US Dollar,2788.55,US Dollar,Reinvestment,0
2022/09/01 00:05,4503,805447C70,4503,805447C70,4.37,US Dollar,4.37,US Dollar,Reinvestment,0
2022/09/01 00:29,31819,804EE2A80,31819,804EE2A80,13122.14,US Dollar,13122.14,US Dollar,Reinvestment,0
2022/09/01 00:08,312432,805127220,312432,805127220,11582.06,US Dollar,11582.06,US Dollar,Reinvestment,0
2022/09/01 00:22,13145,805A58A90,13145,805A58A90,8447.25,US Dollar,8447.25,US Dollar,Reinvestment,0
2022/09/01 00:23,5394,805551FD0,5394,805551FD0,71277.59,US Dollar,71277.59,US Dollar,Reinvestment,0
2022/09/01 00:06,1292,8048E2A50,1292,8048E2A50,4.28,US Dollar,4.28,US Dollar,Reinvestment,0
2022/09/01 00:03,2845,8051D0B80,2845,8051D0B80,7500.42,US Dollar,7500.42,US Dollar,Reinvestment,0
2022/09/01 00:29,17732,804DE2A00,17732,804DE2A00,1306221.35,US Dollar,1306221.35,US Dollar,Reinvestment,0
2022/09/01 00:25,17732,804DE2A00,17732,804DE2A00,18.53,US Dollar,18.53,US Dollar,Reinvestment,0
2022/09/01 00:25,17732,804DE2A00,17732,804DE2A00,18.53,US Dollar,18.53,US Dollar,Reinvestment,0
2022/09/01 00:03,11030,8056EC550,11030,8056EC550,13.86,US Dollar,13.86,US Dollar,Reinvestment,0
2022/09/01 00:18,310556,804940CB0,310556,804940CB0,1173.32,US Dollar,1173.32,US Dollar,Reinvestment,0
2022/09/01 00:13,311119,80418D4F0,311119,80418D4F0,37715.11,US Dollar,37715.11,US Dollar,Reinvestment,0
2022/09/01 00:28,111764,8059F87A0,111764,8059F87A0,6.25,US Dollar,6.25,US Dollar,Reinvestment,0
2022/09/01 00:18,111443,8045CB5A0,6129,80DC85850,2.65,US Dollar,2.65,US Dollar,Credit Card,0
2022/09/01 00:25,1,804463A50,1,804463A50,551.3,US Dollar,551.3,US Dollar,Reinvestment,0
2022/09/01 00:15,6156,803F11650,6156,803F11650,10.4,US Dollar,10.4,US Dollar,Reinvestment,0
2022/09/01 00:15,21550,804AEB230,21550,804AEB230,746323.43,US Dollar,746323.43,US Dollar,Reinvestment,0
2022/09/01 00:03,310278,804AF46A0,310278,804AF46A0,136.65,US Dollar,136.65,US Dollar,Reinvestment,0
2022/09/01 00:04,15730,804E34E10,15730,804E34E10,447168.17,US Dollar,447168.17,US Dollar,Reinvestment,0
2022/09/01 00:25,15730,804E34E10,15730,804E34E10,23.57,US Dollar,23.57,US Dollar,Reinvestment,0
2022/09/01 00:25,15730,804E34E10,15730,804E34E10,23.57,US Dollar,23.57,US Dollar,Reinvestment,0
2022/09/01 00:07,1674,8045D66F0,17732,8045CE9D0,2686844.0,US Dollar,2686844.0,US Dollar,Cheque,0
2022/09/01 00:07,1674,8045D66F0,1674,8045D66F0,3573.01,US Dollar,3573.01,US Dollar,Reinvestment,0
2022/09/01 00:07,1674,8045D66F0,1674,8045D66F0,3573.01,US Dollar,3573.01,US Dollar,Reinvestment,0
2022/09/01 00:25,17732,8045CE9D0,211050,805177280,0.36,US Dollar,0.36,US Dollar,Credit Card,0
2022/09/01 00:29,38930,805A418D0,38930,805A418D0,4618.76,US Dollar,4618.76,US Dollar,Reinvestment,0
2022/09/01 00:09,28694,8045C3540,28694,8045C3540,34413.88,US Dollar,34413.88,US Dollar,Reinvestment,0
2022/09/01 00:06,25547,804EE3250,25547,804EE3250,1630412.71,US Dollar,1630412.71,US Dollar,Reinvestment,0
2022/09/01 00:04,25547,804EE3250,25547,804EE3250,9.99,US Dollar,9.99,US Dollar,Reinvestment,0
2022/09/01 00:04,25547,804EE3250,25547,804EE3250,9.99,US Dollar,9.99,US Dollar,Reinvestment,0
2022/09/01 00:00,113779,80519AA70,113779,80519AA70,20441.05,US Dollar,20441.05,US Dollar,Reinvestment,0
2022/09/01 00:13,13327,8044C9120,13327,8044C9120,7361.83,US Dollar,7361.83,US Dollar,Reinvestment,0
2022/09/01 00:06,8595,8059A3310,8595,8059A3310,30264.34,US Dollar,30264.34,US Dollar,Reinvestment,0
2022/09/01 00:22,313349,804DE5780,313349,804DE5780,36820.9,US Dollar,36820.9,US Dollar,Reinvestment,0
2022/09/01 00:23,2627,80479D190,2627,80479D190,21.62,US Dollar,21.62,US Dollar,Reinvestment,0
2022/09/01 00:14,10,8001E5570,4523,804FC84E0,268.91,US Dollar,268.91,US Dollar,Cheque,0
2022/09/01 00:02,10,8001E5570,4523,804FC84E0,186.28,US Dollar,186.28,US Dollar,Cash,0
2022/09/01 00:02,10,8001E5570,4523,804FC84E0,186.28,US Dollar,186.28,US Dollar,Cash,0
2022/09/01 00:16,70,100428660,4523,804FC84E0,50779.19,US Dollar,50779.19,US Dollar,Cheque,0
2022/09/01 00:03,28694,80490CAB0,28694,80490CAB0,5617.8,US Dollar,5617.8,US Dollar,Reinvestment,0
2022/09/01 00:23,312536,8051ED2F0,312536,8051ED2F0,28984.42,US Dollar,28984.42,US Dollar,Reinvestment,0
2022/09/01 00:27,1047,80426A2D0,1047,80426A2D0,23.7,US Dollar,23.7,US Dollar,Reinvestment,0
2022/09/01 00:07,11642,804D32F60,11642,804D32F60,368.58,US Dollar,368.58,US Dollar,Reinvestment,0
2022/09/01 00:07,11642,804D32F60,11642,804D32F60,12.15,US Dollar,12.15,US Dollar,Reinvestment,0
2022/09/01 00:07,11642,804D32F60,11642,804D32F60,12.15,US Dollar,12.15,US Dollar,Reinvestment,0
2022/09/01 00:10,18902,8055CAAB0,18902,8055CAAB0,180879.74,US Dollar,180879.74,US Dollar,Reinvestment,0
2022/09/01 00:05,21940,8042A38C0,21940,8042A38C0,10.23,US Dollar,10.23,US Dollar,Reinvestment,0
2022/09/01 00:15,1241,804607D10,1241,804607D10,51283.4,US Dollar,51283.4,US Dollar,Reinvestment,0
2022/09/01 00:18,1457,8056F5FF0,1457,8056F5FF0,1341.55,US Dollar,1341.55,US Dollar,Reinvestment,0
2022/09/01 00:14,17425,804002180,17425,804002180,24.61,US Dollar,24.61,US Dollar,Reinvestment,0
2022/09/01 00:22,1601,805764100,1601,805764100,5.91,US Dollar,5.91,US Dollar,Reinvestment,0
2022/09/01 00:11,8805,8043F3240,8805,8043F3240,141584.74,US Dollar,141584.74,US Dollar,Reinvestment,0
2022/09/01 00:13,13264,804B9D750,13264,804B9D750,97459.49,US Dollar,97459.49,US Dollar,Reinvestment,0
2022/09/01 00:01,111443,804D1E7B0,111443,804D1E7B0,28065.4,US Dollar,28065.4,US Dollar,Reinvestment,0
2022/09/01 00:02,1241,804D1FAB0,8623,807CF1100,27.9,US Dollar,27.9,US Dollar,Credit Card,0
2022/09/01 00:17,8623,807CF1100,17246,807CF1150,526935.0,US Dollar,526935.0,US Dollar,Cheque,0
2022/09/01 00:29,37269,8041D9020,37269,8041D9020,12287.64,US Dollar,12287.64,US Dollar,Reinvestment,0
2022/09/01 00:19,12585,8057E5CC0,12585,8057E5CC0,13552260.81,US Dollar,13552260.81,US Dollar,Reinvestment,0
2022/09/01 00:08,12585,8057E5CC0,12585,8057E5CC0,15.09,US Dollar,15.09,US Dollar,Reinvestment,0
2022/09/01 00:08,12585,8057E5CC0,12585,8057E5CC0,15.09,US Dollar,15.09,US Dollar,Reinvestment,0
2022/09/01 00:24,15916,804F49AD0,15916,804F49AD0,169.45,US Dollar,169.45,US Dollar,Reinvestment,0
2022/09/01 00:17,16224,8052FA4D0,16224,8052FA4D0,23.37,US Dollar,23.37,US Dollar,Reinvestment,0
2022/09/01 00:15,1411,803E1CB90,1411,803E1CB90,17300645.88,US Dollar,17300645.88,US Dollar,Reinvestment,0
2022/09/01 00:17,1411,803E1CB90,2845,803E1D6C0,2474368.37,US Dollar,2474368.37,US Dollar,Cheque,0
2022/09/01 00:14,22736,804D228D0,22736,804D228D0,8.16,US Dollar,8.16,US Dollar,Reinvestment,0
2022/09/01 00:14,111443,8054B8140,111443,8054B8140,9029.99,US Dollar,9029.99,US Dollar,Reinvestment,0
2022/09/01 00:05,14433,8059DACE0,14433,8059DACE0,23.62,US Dollar,23.62,US Dollar,Reinvestment,0
2022/09/01 00:02,2991,805590C70,2991,805590C70,15.3,US Dollar,15.3,US Dollar,Reinvestment,0
2022/09/01 00:14,18617,8040903C0,18617,8040903C0,5321248.26,US Dollar,5321248.26,US Dollar,Reinvestment,0
2022/09/01 00:12,11904,804E8F470,11904,804E8F470,607.96,US Dollar,607.96,US Dollar,Reinvestment,0
2022/09/01 00:13,10,8056FCCF0,136301,80E118770,136.82,US Dollar,136.82,US Dollar,Credit Card,0
2022/09/01 00:17,22205,8040A46F0,22205,8040A46F0,416.48,US Dollar,416.48,US Dollar,Reinvestment,0
2022/09/01 00:16,1362,80463F660,1362,80463F660,25893.5,US Dollar,25893.5,US Dollar,Reinvestment,0
2022/09/01 00:25,1729,8006544F0,1362,80463F660,6092.27,US Dollar,6092.27,US Dollar,Cheque,0
2022/09/01 00:02,1729,8006544F0,1362,80463F660,3554.54,US Dollar,3554.54,US Dollar,Credit Card,0
2022/09/01 00:06,1362,80463F660,3051,8144421E0,129647.48,US Dollar,129647.48,US Dollar,Cheque,0
2022/09/01 00:10,15916,8051C1E30,15916,8051C1E30,12.18,US Dollar,12.18,US Dollar,Reinvestment,0
2022/09/01 00:18,1457,803F03CA0,1457,803F03CA0,6.25,US Dollar,6.25,US Dollar,Reinvestment,0
2022/09/01 00:22,215687,809357E80,1457,803F03CA0,38.98,US Dollar,38.98,US Dollar,Credit Card,0
2022/09/01 00:22,28694,804D7F200,28694,804D7F200,268.55,US Dollar,268.55,US Dollar,Reinvestment,0
2022/09/01 00:17,28827,805194E70,16136,805187040,4525507.0,US Dollar,4525507.0,US Dollar,ACH,0
2022/09/01 00:06,16136,805187040,1457,8043874D0,129.25,US Dollar,129.25,US Dollar,Credit Card,0
2022/09/01 00:23,29251,805199A70,29251,805199A70,16.48,US Dollar,16.48,US Dollar,Reinvestment,0
2022/09/01 00:07,220,804844A80,220,804844A80,258736.34,US Dollar,258736.34,US Dollar,Reinvestment,0
2022/09/01 00:26,220,804844A80,224466,8095BEDB0,5000979.87,US Dollar,5000979.87,US Dollar,Cheque,0
2022/09/01 00:15,220,804844A80,224466,8095BEDB0,29284.12,US Dollar,29284.12,US Dollar,Credit Card,0
2022/09/01 00:26,220,804844A80,224466,8095BEDB0,11728290.38,US Dollar,11728290.38,US Dollar,Cash,0
2022/09/01 00:00,14549,804A558B0,14549,804A558B0,89933.18,US Dollar,89933.18,US Dollar,Reinvestment,0
2022/09/01 00:14,1,803F0AF20,1,803F0AF20,21987.7,US Dollar,21987.7,US Dollar,Reinvestment,0
2022/09/01 00:17,19729,804976EF0,19729,804976EF0,1369.18,US Dollar,1369.18,US Dollar,Reinvestment,0
2022/09/01 00:05,19729,804976EF0,19729,804976EF0,22.93,US Dollar,22.93,US Dollar,Reinvestment,0
2022/09/01 00:05,19729,804976EF0,19729,804976EF0,22.93,US Dollar,22.93,US Dollar,Reinvestment,0
2022/09/01 00:08,12359,805197B00,12359,805197B00,4526.02,US Dollar,4526.02,US Dollar,Reinvestment,0
2022/09/01 00:25,12359,805197B00,12359,805197B00,7.5,US Dollar,7.5,US Dollar,Reinvestment,0
2022/09/01 00:25,12359,805197B00,12359,805197B00,7.5,US Dollar,7.5,US Dollar,Reinvestment,0
2022/09/01 00:13,113865,805716A10,113865,805716A10,133.95,US Dollar,133.95,US Dollar,Reinvestment,0
2022/09/01 00:23,113865,805716A10,113865,805716A10,4.9,US Dollar,4.9,US Dollar,Reinvestment,0
2022/09/01 00:23,113865,805716A10,113865,805716A10,4.9,US Dollar,4.9,US Dollar,Reinvestment,0
2022/09/01 00:22,11296,80401F120,11296,80401F120,105.91,US Dollar,105.91,US Dollar,Reinvestment,0
2022/09/01 00:13,14325,804BA8090,14325,804BA8090,111831.12,US Dollar,111831.12,US Dollar,Reinvestment,0
2022/09/01 00:22,1,800239380,14325,804BA8090,8474.65,US Dollar,8474.65,US Dollar,Cheque,0
2022/09/01 00:09,1,800239380,14325,804BA8090,2287.07,US Dollar,2287.07,US Dollar,Credit Card,0
2022/09/01 00:01,1,800239380,14325,804BA8090,5109.52,US Dollar,5109.52,US Dollar,Cash,0
2022/09/01 00:19,14325,804BA8090,14325,804BA8090,16.78,US Dollar,16.78,US Dollar,Reinvestment,0
2022/09/01 00:19,14325,804BA8090,14325,804BA8090,16.78,US Dollar,16.78,US Dollar,Reinvestment,0
2022/09/01 00:14,1068,8052AEAD0,1068,8052AEAD0,649.72,US Dollar,649.72,US Dollar,Reinvestment,0
2022/09/01 00:07,1068,8052AEAD0,1068,8052AEAD0,4.65,US Dollar,4.65,US Dollar,Reinvestment,0
2022/09/01 00:07,1068,8052AEAD0,1068,8052AEAD0,4.65,US Dollar,4.65,US Dollar,Reinvestment,0
2022/09/01 00:22,10614,805122B50,10614,805122B50,161959.2,US Dollar,161959.2,US Dollar,Reinvestment,0
2022/09/01 00:14,21611,8057251D0,21611,8057251D0,660.27,US Dollar,660.27,US Dollar,Reinvestment,0
2022/09/01 00:26,37806,804961050,37806,804961050,40677.57,US Dollar,40677.57,US Dollar,Reinvestment,0
2022/09/01 00:21,13327,805591730,13327,805591730,188180.59,US Dollar,188180.59,US Dollar,Reinvestment,0
2022/09/01 00:27,28693,805175430,28693,805175430,12401.37,US Dollar,12401.37,US Dollar,Reinvestment,0
2022/09/01 00:26,2454,804258A00,2454,804258A00,15616.31,US Dollar,15616.31,US Dollar,Reinvestment,0
2022/09/01 00:03,15980,805125E70,15980,805125E70,120595.01,US Dollar,120595.01,US Dollar,Reinvestment,0
2022/09/01 00:09,21575,804E66E00,21575,804E66E00,8.63,US Dollar,8.63,US Dollar,Reinvestment,0
2022/09/01 00:22,1686,804EEC9D0,1686,804EEC9D0,13.33,US Dollar,13.33,US Dollar,Reinvestment,0
2022/09/01 00:00,3229,803D45990,3229,803D45990,1254.38,US Dollar,1254.38,US Dollar,Reinvestment,0
2022/09/01 00:07,1292,805115BC0,1292,805115BC0,697832.78,US Dollar,697832.78,US Dollar,Reinvestment,0
2022/09/01 00:29,13037,803F015A0,13037,803F015A0,5.92,US Dollar,5.92,US Dollar,Reinvestment,0
2022/09/01 00:19,36197,803D45ED0,19729,803D3C0B0,0.01,US Dollar,0.01,US Dollar,ACH,0
2022/09/01 00:08,19729,803D3C0B0,19729,803D3C0B0,15.06,US Dollar,15.06,US Dollar,Reinvestment,0
2022/09/01 00:08,19729,803D3C0B0,19729,803D3C0B0,15.06,US Dollar,15.06,US Dollar,Reinvestment,0
2022/09/01 00:23,15730,804F49A80,15730,804F49A80,565.36,US Dollar,565.36,US Dollar,Reinvestment,0
2022/09/01 00:20,15730,804F49A80,15730,804F49A80,18.77,US Dollar,18.77,US Dollar,Reinvestment,0
2022/09/01 00:20,15730,804F49A80,15730,804F49A80,18.77,US Dollar,18.77,US Dollar,Reinvestment,0
2022/09/01 00:19,31779,8043BE0F0,29279,8043BE140,919.6,US Dollar,919.6,US Dollar,ACH,0
2022/09/01 00:29,29279,8043BE140,29279,8043BE140,9.66,US Dollar,9.66,US Dollar,Reinvestment,0
2022/09/01 00:29,29279,8043BE140,29279,8043BE140,9.66,US Dollar,9.66,US Dollar,Reinvestment,0
2022/09/01 00:25,1047,80153C820,11107,8059E2F70,13.71,US Dollar,13.71,US Dollar,Cheque,0
2022/09/01 00:08,1047,80153C820,11107,8059E2F70,15.76,US Dollar,15.76,US Dollar,Credit Card,0
2022/09/01 00:08,1047,80153C820,11107,8059E2F70,15.76,US Dollar,15.76,US Dollar,Credit Card,0
2022/09/01 00:17,1047,80153C820,215687,813472CC0,1145330.81,US Dollar,1145330.81,US Dollar,Cheque,0
2022/09/01 00:16,1047,80153C820,215687,813472CC0,3831.5,US Dollar,3831.5,US Dollar,Credit Card,0
2022/09/01 00:18,1047,80153C820,215687,813472CC0,511883.92,US Dollar,511883.92,US Dollar,Cash,0
2022/09/01 00:08,1047,80153C820,215687,813472CC0,1367757.29,US Dollar,1367757.29,US Dollar,ACH,0
2022/09/01 00:29,1420,80508FF40,1420,80508FF40,17.9,US Dollar,17.9,US Dollar,Reinvestment,0
2022/09/01 00:17,6179,803C57980,6179,803C57980,7903.77,US Dollar,7903.77,US Dollar,Reinvestment,0
2022/09/01 00:15,6179,803C57980,6276,808D595E0,30294.74,US Dollar,30294.74,US Dollar,Cheque,0
2022/09/01 00:14,6179,803C57980,6276,808D595E0,15109.55,US Dollar,15109.55,US Dollar,Credit Card,0
2022/09/01 00:06,6179,803C57980,6276,808D595E0,27976.56,US Dollar,27976.56,US Dollar,ACH,0
2022/09/01 00:25,10344,805390140,10344,805390140,1360.84,US Dollar,1360.84,US Dollar,Reinvestment,0
2022/09/01 00:18,10344,805390140,29089,808E8A810,25034.93,US Dollar,25034.93,US Dollar,Cheque,0
2022/09/01 00:21,10344,805390140,29089,808E8A810,19664.43,US Dollar,19664.43,US Dollar,Credit Card,0
2022/09/01 00:14,10344,805390140,29089,808E8A810,31095.64,US Dollar,31095.64,US Dollar,ACH,0
2022/09/01 00:22,11405,8045C36D0,11405,8045C36D0,14.53,US Dollar,14.53,US Dollar,Reinvestment,0
2022/09/01 00:05,10344,804603480,10344,804603480,303.34,US Dollar,303.34,US Dollar,Reinvestment,0
2022/09/01 00:03,1665,804951160,1665,804951160,295580.66,US Dollar,295580.66,US Dollar,Reinvestment,0
2022/09/01 00:21,11157,805707180,11157,805707180,4291.39,US Dollar,4291.39,US Dollar,Reinvestment,0
